Time,FL,FR,BL,BR,Longitude,Latitude,Course_Over_Ground
1721938589.4843216,2.43,20.81,-2.48,18.31,0.0,0.0,0.0
1721938589.493057,2.39,20.83,-2.48,15.55,0.0,0.0,0.0
1721938589.5001864,2.36,20.86,-2.47,12.83,0.0,0.0,0.0
1721938589.5080993,2.38,20.88,-2.47,10.13,0.0,0.0,0.0
1721938589.5159445,2.43,20.86,-2.48,7.52,0.0,0.0,0.0
1721938589.5245855,2.43,20.86,-2.48,5.0,0.0,0.0,0.0
1721938589.532039,2.39,20.86,-2.48,2.61,0.0,0.0,0.0
1721938589.5404649,2.36,20.86,-2.48,0.38,0.0,0.0,0.0
1721938589.5485833,2.36,20.86,-2.48,-1.67,0.0,0.0,0.0
1721938589.5563152,2.38,20.84,-2.48,-3.56,0.0,0.0,0.0
1721938589.5643103,2.38,20.86,-2.48,-5.26,0.0,0.0,0.0
1721938589.5718086,2.36,20.86,-2.47,-6.75,0.0,0.0,0.0
1721938589.5800438,2.41,20.86,-2.43,-7.97,0.0,0.0,0.0
1721938589.5879939,2.43,20.84,-2.45,-8.93,0.0,0.0,0.0
1721938589.5957875,2.41,20.86,-2.47,-9.58,0.0,0.0,0.0
1721938589.6038063,2.38,20.86,-2.47,-9.94,0.0,0.0,0.0
1721938589.612016,2.38,20.86,-2.47,-9.99,0.0,0.0,0.0
1721938589.6197507,2.39,20.86,-2.47,-9.83,0.0,0.0,0.0
1721938589.6279747,2.39,20.86,-2.41,-9.54,0.0,0.0,0.0
1721938589.6360726,2.41,20.86,-2.39,-9.25,0.0,0.0,0.0
1721938589.6444836,2.43,20.84,-2.43,-9.04,0.0,0.0,0.0
1721938589.65183,2.45,20.83,-2.45,-8.89,0.0,0.0,0.0
1721938589.659691,2.43,20.81,-2.45,-8.84,0.0,0.0,0.0
1721938589.6678684,2.39,20.84,-2.45,-8.82,0.0,0.0,0.0
1721938589.6767561,2.39,20.86,-2.43,-8.86,0.0,0.0,0.0
1721938589.6848614,2.43,20.86,-2.43,-8.91,0.0,0.0,0.0
1721938589.692455,2.45,20.86,-2.43,-8.91,0.0,0.0,0.0
1721938589.7002826,2.47,20.84,-2.45,-8.91,0.0,0.0,0.0
1721938589.7079675,2.48,20.83,-2.5,-8.87,0.0,0.0,0.0
1721938589.7159572,2.5,20.81,-2.57,-8.87,0.0,0.0,0.0
1721938589.7239745,2.48,20.81,-2.63,-8.87,0.0,0.0,0.0
1721938589.7324402,2.45,20.83,-2.7,-8.89,0.0,0.0,0.0
1721938589.74053,2.45,20.83,-2.72,-8.91,0.0,0.0,0.0
1721938589.748427,2.41,20.83,-2.72,-8.91,0.0,0.0,0.0
1721938589.7562482,2.39,20.83,-2.7,-8.91,0.0,0.0,0.0
1721938589.764455,2.39,20.81,-2.66,-8.91,0.0,0.0,0.0
1721938589.7725291,2.39,20.81,-2.65,-8.91,0.0,0.0,0.0
1721938589.7796228,2.39,20.81,-2.65,-8.91,0.0,0.0,0.0
1721938589.7884586,2.39,20.83,-2.68,-8.91,0.0,0.0,0.0
1721938589.7964404,2.41,20.84,-2.72,-8.91,0.0,0.0,0.0
1721938589.8043773,2.43,20.84,-2.74,-8.89,0.0,0.0,0.0
1721938589.8118665,2.43,20.84,-2.72,-8.87,0.0,0.0,0.0
1721938589.8202987,2.43,20.84,-2.66,-8.87,0.0,0.0,0.0
1721938589.8280835,2.43,20.84,-2.63,-8.87,0.0,0.0,0.0
1721938589.8363118,2.41,20.84,-2.61,-8.87,0.0,0.0,0.0
1721938589.84388,2.41,20.86,-2.65,-8.87,0.0,0.0,0.0
1721938589.8519092,2.39,20.86,-2.7,-8.87,0.0,0.0,0.0
1721938589.860265,2.39,20.86,-2.75,-8.87,0.0,0.0,0.0
1721938589.8683608,2.43,20.86,-2.77,-8.75,0.0,0.0,0.0
1721938589.8762777,2.45,20.84,-2.77,-8.35,0.0,0.0,0.0
1721938589.8842795,2.45,20.84,-2.75,-8.06,0.0,0.0,0.0
1721938589.8926039,2.43,20.84,-2.74,-7.85,0.0,0.0,0.0
1721938589.9003646,2.41,20.84,-2.74,-7.54,0.0,0.0,0.0
1721938589.908358,2.41,20.83,-2.75,-7.07,0.0,0.0,0.0
1721938589.9162781,2.39,20.83,-2.77,-6.7,0.0,0.0,0.0
1721938589.9246163,2.39,20.83,-2.81,-6.16,0.0,0.0,0.0
1721938589.9319444,2.41,20.84,-2.81,-5.58,0.0,0.0,0.0
1721938589.9403634,2.45,20.83,-2.81,-4.93,0.0,0.0,0.0
1721938589.9482803,2.47,20.83,-2.81,-4.19,0.0,0.0,0.0
1721938589.9559658,2.47,20.83,-2.79,-3.44,0.0,0.0,0.0
1721938589.9639485,2.45,20.83,-2.83,-2.59,0.0,0.0,0.0
1721938589.9722042,2.45,20.83,-2.84,-1.73,0.0,0.0,0.0
1721938589.9800215,2.43,20.81,-2.86,-0.85,0.0,0.0,0.0
1721938589.9877796,2.41,20.83,-2.86,0.05,0.0,0.0,0.0
1721938589.9959533,2.39,20.84,-2.84,0.97,0.0,0.0,0.0
1721938590.0037153,2.39,20.84,-2.83,1.85,0.0,0.0,0.0
1721938590.0116646,2.41,20.83,-2.83,2.72,0.0,0.0,0.0
1721938590.020138,2.41,20.83,-2.83,3.53,0.0,0.0,0.0
1721938590.0280247,2.39,20.83,-2.81,4.3,0.0,0.0,0.0
1721938590.0358937,2.39,20.83,-2.79,5.0,0.0,0.0,0.0
1721938590.044274,2.41,20.83,-2.77,5.63,0.0,0.0,0.0
1721938590.0525758,2.43,20.83,-2.75,6.25,0.0,0.0,0.0
1721938590.0603333,2.43,20.84,-2.75,6.8,0.0,0.0,0.0
1721938590.06807,2.43,20.84,-2.75,7.4,0.0,0.0,0.0
1721938590.0759172,2.43,20.84,-2.75,7.97,0.0,0.0,0.0
1721938590.0843508,2.43,20.84,-2.75,8.6,0.0,0.0,0.0
1721938590.0920339,2.41,20.86,-2.72,9.27,0.0,0.0,0.0
1721938590.1002984,2.41,20.86,-2.7,9.97,0.0,0.0,0.0
1721938590.1080635,2.41,20.84,-2.7,10.73,0.0,0.0,0.0
1721938590.116309,2.43,20.83,-2.7,11.48,0.0,0.0,0.0
1721938590.1239223,2.43,20.83,-2.72,12.28,0.0,0.0,0.0
1721938590.131772,2.43,20.83,-2.72,13.05,0.0,0.0,0.0
1721938590.1402009,2.43,20.83,-2.72,13.82,0.0,0.0,0.0
1721938590.1479928,2.43,20.83,-2.72,14.54,0.0,0.0,0.0
1721938590.1561387,2.43,20.83,-2.72,15.26,0.0,0.0,0.0
1721938590.1638517,2.43,20.83,-2.72,15.95,0.0,0.0,0.0
1721938590.172215,2.45,20.83,-2.72,16.61,0.0,0.0,0.0
1721938590.1799667,2.47,20.83,-2.7,17.24,0.0,0.0,0.0
1721938590.1878004,2.47,20.83,-2.7,17.86,0.0,0.0,0.0
1721938590.1958542,2.47,20.83,-2.7,18.45,0.0,0.0,0.0
1721938590.2039394,2.47,20.83,-2.72,19.03,0.0,0.0,0.0
1721938590.21199,2.47,20.83,-2.74,19.6,0.0,0.0,0.0
1721938590.2197402,2.45,20.83,-2.75,20.16,0.0,0.0,0.0
1721938590.2276409,2.43,20.83,-2.75,20.72,0.0,0.0,0.0
1721938590.2363858,2.43,20.83,-2.74,21.26,0.0,0.0,0.0
1721938590.2442052,2.43,20.83,-2.7,21.8,0.0,0.0,0.0
1721938590.252184,2.43,20.83,-2.7,22.3,0.0,0.0,0.0
1721938590.2605283,2.43,20.83,-2.7,22.84,0.0,0.0,0.0
1721938590.2684891,2.43,20.83,-2.74,23.35,0.0,0.0,0.0
1721938590.2761905,2.41,20.83,-2.75,23.81,0.0,0.0,0.0
1721938590.2843435,2.41,20.83,-2.75,24.25,0.0,0.0,0.0
1721938590.2923808,2.41,20.83,-2.75,24.64,0.0,0.0,0.0
1721938590.300641,2.43,20.83,-2.74,25.06,0.0,0.0,0.0
1721938590.3085375,2.45,20.83,-2.74,25.47,0.0,0.0,0.0
1721938590.3167422,2.47,20.83,-2.75,25.9,0.0,0.0,0.0
1721938590.3243792,2.45,20.84,-2.79,26.37,0.0,0.0,0.0
1721938590.3322952,2.43,20.84,-2.81,26.84,0.0,0.0,0.0
1721938590.3400323,2.41,20.84,-2.81,27.31,0.0,0.0,0.0
1721938590.3478057,2.41,20.83,-2.81,27.77,0.0,0.0,0.0
1721938590.3558943,2.41,20.83,-2.81,28.22,0.0,0.0,0.0
1721938590.3640752,2.43,20.83,-2.83,28.66,0.0,0.0,0.0
1721938590.3719273,2.45,20.83,-2.83,29.09,0.0,0.0,0.0
1721938590.3801537,2.45,20.83,-2.84,29.52,0.0,0.0,0.0
1721938590.38842,2.45,20.83,-2.84,29.95,0.0,0.0,0.0
1721938590.396439,2.41,20.83,-2.83,30.38,0.0,0.0,0.0
1721938590.4036825,2.41,20.83,-2.83,30.82,0.0,0.0,0.0
1721938590.5372255,2.41,20.84,-2.68,36.95,0.0,0.0,0.0
1721938590.539805,2.41,20.84,-2.66,37.28,0.0,0.0,0.0
1721938590.5479534,2.43,20.83,-2.65,37.57,0.0,0.0,0.0
1721938590.5557473,2.43,20.83,-2.65,37.84,0.0,0.0,0.0
1721938590.563713,2.43,20.84,-2.65,38.11,0.0,0.0,0.0
1721938590.5719244,2.43,20.84,-2.65,38.39,0.0,0.0,0.0
1721938590.5800867,2.43,20.84,-2.65,38.7,0.0,0.0,0.0
1721938590.5877693,2.43,20.84,-2.65,38.95,0.0,0.0,0.0
1721938590.5956075,2.45,20.83,-2.65,39.01,0.0,0.0,0.0
1721938590.6038682,2.45,20.83,-2.66,38.52,0.0,0.0,0.0
1721938590.6120186,2.47,20.83,-2.66,37.71,0.0,0.0,0.0
1721938590.6198537,2.47,20.84,-2.68,36.68,0.0,0.0,0.0
1721938590.6277845,2.47,20.84,-2.68,35.48,0.0,0.0,0.0
1721938590.6361964,2.45,20.84,-2.68,34.13,0.0,0.0,0.0
1721938590.6444285,2.45,20.83,-2.7,32.65,0.0,0.0,0.0
1721938590.6523721,2.45,20.81,-2.74,31.07,0.0,0.0,0.0
1721938590.6603434,2.47,20.81,-2.77,29.36,0.0,0.0,0.0
1721938590.6680534,2.47,20.81,-2.81,27.58,0.0,0.0,0.0
1721938590.67595,2.47,20.83,-2.81,25.72,0.0,0.0,0.0
1721938590.6840878,2.43,20.83,-2.81,23.8,0.0,0.0,0.0
1721938590.691767,2.39,20.83,-2.83,21.82,0.0,0.0,0.0
1721938590.7000084,2.39,20.81,-2.83,19.78,0.0,0.0,0.0
1721938590.7078464,2.41,20.81,-2.84,17.75,0.0,0.0,0.0
1721938590.716028,2.41,20.83,-2.84,15.7,0.0,0.0,0.0
1721938590.724087,2.43,20.86,-2.83,13.66,0.0,0.0,0.0
1721938590.7318225,2.43,20.88,-2.83,11.65,0.0,0.0,0.0
1721938590.739986,2.43,20.88,-2.83,9.7,0.0,0.0,0.0
1721938590.7480948,2.41,20.86,-2.83,7.81,0.0,0.0,0.0
1721938590.756198,2.39,20.84,-2.83,6.01,0.0,0.0,0.0
1721938590.7646067,2.39,20.84,-2.83,4.34,0.0,0.0,0.0
1721938590.772495,2.41,20.84,-2.83,2.79,0.0,0.0,0.0
1721938590.7804973,2.43,20.86,-2.83,1.4,0.0,0.0,0.0
1721938590.7882538,2.43,20.86,-2.83,0.22,0.0,0.0,0.0
1721938590.7959082,2.39,20.86,-2.84,-0.5,0.0,0.0,0.0
1721938590.8042722,2.38,20.84,-2.84,-1.08,0.0,0.0,0.0
1721938590.8117046,2.38,20.84,-2.83,-1.46,0.0,0.0,0.0
1721938590.8200014,2.39,20.84,-2.81,-1.51,0.0,0.0,0.0
1721938590.8281462,2.41,20.84,-2.81,-1.3,0.0,0.0,0.0
1721938590.8360906,2.45,20.84,-2.83,-0.92,0.0,0.0,0.0
1721938590.8442514,2.45,20.84,-2.83,-0.45,0.0,0.0,0.0
1721938590.852124,2.43,20.84,-2.83,0.04,0.0,0.0,0.0
1721938590.8604963,2.39,20.84,-2.81,0.63,0.0,0.0,0.0
1721938590.868243,2.38,20.84,-2.79,1.28,0.0,0.0,0.0
1721938590.8762891,2.39,20.84,-2.79,1.96,0.0,0.0,0.0
1721938590.8846087,2.41,20.84,-2.79,2.68,0.0,0.0,0.0
1721938590.8921623,2.43,20.84,-2.81,3.38,0.0,0.0,0.0
1721938590.89984,2.43,20.84,-2.86,4.1,0.0,0.0,0.0
1721938590.9077353,2.43,20.83,-2.88,4.81,0.0,0.0,0.0
1721938590.9162958,2.41,20.83,-2.9,5.49,0.0,0.0,0.0
1721938590.9238136,2.39,20.83,-2.88,6.12,0.0,0.0,0.0
1721938590.9320467,2.39,20.84,-2.86,6.75,0.0,0.0,0.0
1721938590.939692,2.41,20.84,-2.84,7.34,0.0,0.0,0.0
1721938590.9479659,2.43,20.84,-2.84,7.9,0.0,0.0,0.0
1721938590.955939,2.41,20.84,-2.86,8.42,0.0,0.0,0.0
1721938590.96397,2.41,20.83,-2.9,8.93,0.0,0.0,0.0
1721938590.9720502,2.39,20.81,-2.92,9.4,0.0,0.0,0.0
1721938590.9801831,2.39,20.81,-2.92,9.88,0.0,0.0,0.0
1721938590.9883125,2.39,20.83,-2.9,10.37,0.0,0.0,0.0
1721938590.9958549,2.41,20.84,-2.88,10.87,0.0,0.0,0.0
1721938591.0040298,2.45,20.84,-2.88,11.39,0.0,0.0,0.0
1721938591.012127,2.45,20.83,-2.88,11.93,0.0,0.0,0.0
1721938591.0201476,2.41,20.83,-2.9,12.51,0.0,0.0,0.0
1721938591.027998,2.39,20.83,-2.92,13.12,0.0,0.0,0.0
1721938591.0359716,2.39,20.83,-2.92,13.73,0.0,0.0,0.0
1721938591.0439303,2.41,20.83,-2.92,14.38,0.0,0.0,0.0
1721938591.051879,2.43,20.84,-2.92,15.05,0.0,0.0,0.0
1721938591.0598052,2.45,20.84,-2.92,15.73,0.0,0.0,0.0
1721938591.06775,2.47,20.84,-2.93,16.42,0.0,0.0,0.0
1721938591.0760868,2.47,20.83,-2.95,17.1,0.0,0.0,0.0
1721938591.0839016,2.45,20.83,-2.95,17.77,0.0,0.0,0.0
1721938591.091908,2.43,20.83,-2.93,18.43,0.0,0.0,0.0
1721938591.100006,2.41,20.83,-2.93,19.06,0.0,0.0,0.0
1721938591.1081247,2.41,20.83,-2.93,19.67,0.0,0.0,0.0
1721938591.1158142,2.41,20.83,-2.93,20.23,0.0,0.0,0.0
1721938591.124394,2.43,20.83,-2.93,20.79,0.0,0.0,0.0
1721938591.1325643,2.45,20.83,-2.93,21.31,0.0,0.0,0.0
1721938591.1404374,2.45,20.83,-2.95,21.82,0.0,0.0,0.0
1721938591.1485806,2.43,20.84,-2.95,22.3,0.0,0.0,0.0
1721938591.1566966,2.41,20.84,-2.93,22.79,0.0,0.0,0.0
1721938591.1647408,2.41,20.84,-2.93,23.26,0.0,0.0,0.0
1721938591.1724641,2.43,20.83,-2.93,23.72,0.0,0.0,0.0
1721938591.180119,2.43,20.83,-2.93,24.19,0.0,0.0,0.0
1721938591.1877346,2.43,20.83,-2.93,24.66,0.0,0.0,0.0
1721938591.1960056,2.43,20.84,-2.95,25.16,0.0,0.0,0.0
1721938591.204364,2.43,20.84,-2.95,25.67,0.0,0.0,0.0
1721938591.2118697,2.43,20.84,-2.93,26.21,0.0,0.0,0.0
1721938591.2200782,2.43,20.83,-2.93,26.75,0.0,0.0,0.0
1721938591.2284458,2.43,20.83,-2.93,27.29,0.0,0.0,0.0
1721938591.2365587,2.43,20.83,-2.93,27.85,0.0,0.0,0.0
1721938591.2438045,2.43,20.83,-2.95,28.4,0.0,0.0,0.0
1721938591.252454,2.43,20.83,-2.95,28.98,0.0,0.0,0.0
1721938591.26034,2.43,20.84,-2.97,29.57,0.0,0.0,0.0
1721938591.2678869,2.43,20.84,-2.95,30.17,0.0,0.0,0.0
1721938591.275991,2.45,20.84,-2.93,30.76,0.0,0.0,0.0
1721938591.2837827,2.45,20.88,-2.92,31.36,0.0,0.0,0.0
1721938591.2920926,2.43,20.99,-2.92,31.63,0.0,0.0,0.0
1721938591.2999334,2.43,21.06,-2.93,31.39,0.0,0.0,0.0
1721938591.307747,2.45,21.1,-2.95,30.74,0.0,0.0,0.0
1721938591.315716,2.43,21.24,-2.93,29.9,0.0,0.0,0.0
1721938591.3239229,2.43,21.38,-2.92,28.94,0.0,0.0,0.0
1721938591.3319087,2.45,21.65,-2.88,27.94,0.0,0.0,0.0
1721938591.3398325,2.45,22.05,-2.84,26.82,0.0,0.0,0.0
1721938591.3477767,2.45,22.54,-2.81,25.65,0.0,0.0,0.0
1721938591.3558404,2.41,23.17,-2.81,24.41,0.0,0.0,0.0
1721938591.3642132,2.41,23.87,-2.81,23.11,0.0,0.0,0.0
1721938591.3718524,2.43,24.62,-2.84,21.8,0.0,0.0,0.0
1721938591.3797417,2.45,25.42,-2.88,20.41,0.0,0.0,0.0
1721938591.3878968,2.45,26.17,-2.9,19.04,0.0,0.0,0.0
1721938591.39605,2.43,26.87,-2.9,17.64,0.0,0.0,0.0
1721938591.4038396,2.43,27.49,-2.88,16.22,0.0,0.0,0.0
1721938591.4121058,2.41,27.99,-2.86,14.78,0.0,0.0,0.0
1721938591.420001,2.39,28.4,-2.86,13.36,0.0,0.0,0.0
1721938591.4279332,2.39,28.69,-2.88,11.93,0.0,0.0,0.0
1721938591.4358828,2.41,28.93,-2.88,10.53,0.0,0.0,0.0
1721938591.44407,2.45,29.12,-2.88,9.18,0.0,0.0,0.0
1721938591.4520152,2.47,29.29,-2.88,7.9,0.0,0.0,0.0
1721938591.4605336,2.47,29.48,-2.9,6.68,0.0,0.0,0.0
1721938591.4680138,2.43,29.7,-2.9,5.54,0.0,0.0,0.0
1721938591.4763954,2.41,29.9,-2.92,4.52,0.0,0.0,0.0
1721938591.484543,2.41,29.83,-2.93,3.58,0.0,0.0,0.0
1721938591.492011,2.41,29.52,-2.95,2.81,0.0,0.0,0.0
1721938591.4999354,2.41,29.16,-2.95,2.16,0.0,0.0,0.0
1721938591.5080924,2.45,28.78,-2.97,1.67,0.0,0.0,0.0
1721938591.5161624,2.5,28.39,-3.02,1.37,0.0,0.0,0.0
1721938591.5241573,2.5,27.99,-3.06,1.19,0.0,0.0,0.0
1721938591.532168,2.45,27.61,-3.08,1.15,0.0,0.0,0.0
1721938591.5401177,2.41,27.23,-3.08,1.19,0.0,0.0,0.0
1721938591.5478168,2.41,26.84,-3.04,1.31,0.0,0.0,0.0
1721938591.5559633,2.43,26.46,-2.99,1.4,0.0,0.0,0.0
1721938591.563853,2.43,26.12,-2.95,1.44,0.0,0.0,0.0
1721938591.5719602,2.41,25.79,-2.92,1.42,0.0,0.0,0.0
1721938591.579981,2.41,25.49,-2.9,1.35,0.0,0.0,0.0
1721938591.587686,2.41,25.22,-2.9,1.31,0.0,0.0,0.0
1721938591.5959034,2.38,25.0,-2.9,1.31,0.0,0.0,0.0
1721938591.6043658,2.38,24.84,-2.86,1.33,0.0,0.0,0.0
1721938591.6119165,2.39,24.71,-2.83,1.39,0.0,0.0,0.0
1721938591.6196542,2.43,24.64,-2.81,1.4,0.0,0.0,0.0
1721938591.628046,2.45,24.62,-2.79,1.4,0.0,0.0,0.0
1721938591.636456,2.41,24.66,-2.79,1.39,0.0,0.0,0.0
1721938591.6439464,2.36,24.71,-2.77,1.37,0.0,0.0,0.0
1721938591.6526108,2.32,24.71,-2.77,1.37,0.0,0.0,0.0
1721938591.6599133,2.32,24.71,-2.77,1.37,0.0,0.0,0.0
1721938591.6680133,2.32,24.7,-2.75,1.4,0.0,0.0,0.0
1721938591.6758301,2.34,24.7,-2.72,1.42,0.0,0.0,0.0
1721938591.6837249,2.39,24.7,-2.7,1.42,0.0,0.0,0.0
1721938591.6917589,2.43,24.7,-2.7,1.42,0.0,0.0,0.0
1721938591.6998198,2.45,24.7,-2.72,1.4,0.0,0.0,0.0
1721938591.7082796,2.41,24.71,-2.74,1.4,0.0,0.0,0.0
1721938591.715868,2.38,24.7,-2.74,1.4,0.0,0.0,0.0
1721938591.7239485,2.36,24.66,-2.7,1.4,0.0,0.0,0.0
1721938591.7320397,2.38,24.64,-2.66,1.4,0.0,0.0,0.0
1721938591.7398648,2.41,24.64,-2.61,1.4,0.0,0.0,0.0
1721938591.7482595,2.41,24.68,-2.57,1.39,0.0,0.0,0.0
1721938591.756508,2.43,24.7,-2.56,1.39,0.0,0.0,0.0
1721938591.763907,2.45,24.7,-2.56,1.39,0.0,0.0,0.0
1721938591.7720673,2.43,24.68,-2.57,1.39,0.0,0.0,0.0
1721938591.7801063,2.39,24.66,-2.57,1.39,0.0,0.0,0.0
1721938591.7880907,2.39,24.66,-2.57,1.39,0.0,0.0,0.0
1721938591.796012,2.41,24.66,-2.56,1.39,0.0,0.0,0.0
1721938591.8043754,2.43,24.66,-2.54,1.39,0.0,0.0,0.0
1721938591.8117225,2.43,24.66,-2.52,1.39,0.0,0.0,0.0
1721938591.819825,2.43,24.66,-2.52,1.39,0.0,0.0,0.0
1721938591.8280966,2.43,24.66,-2.52,1.39,0.0,0.0,0.0
1721938591.8358996,2.41,24.66,-2.52,1.39,0.0,0.0,0.0
1721938591.84369,2.41,24.66,-2.5,1.39,0.0,0.0,0.0
1721938591.851754,2.43,24.66,-2.5,1.39,0.0,0.0,0.0
1721938591.859881,2.45,24.66,-2.5,1.39,0.0,0.0,0.0
1721938591.8677137,2.47,24.66,-2.5,1.39,0.0,0.0,0.0
1721938591.8755643,2.47,24.66,-2.5,1.39,0.0,0.0,0.0
1721938591.8838515,2.45,24.66,-2.5,1.39,0.0,0.0,0.0
1721938591.891828,2.45,24.66,-2.5,1.39,0.0,0.0,0.0
1721938591.901396,2.43,24.66,-2.52,1.39,0.0,0.0,0.0
1721938591.9078271,2.43,24.66,-2.52,1.39,0.0,0.0,0.0
1721938591.916334,2.43,24.66,-2.52,1.39,0.0,0.0,0.0
1721938591.9242136,2.43,24.66,-2.54,1.39,0.0,0.0,0.0
1721938591.9319963,2.45,24.64,-2.56,1.39,0.0,0.0,0.0
1721938591.940136,2.45,24.64,-2.57,1.39,0.0,0.0,0.0
1721938591.9481769,2.45,24.64,-2.61,1.39,0.0,0.0,0.0
1721938591.9560604,2.43,24.64,-2.61,1.37,0.0,0.0,0.0
1721938591.9638274,2.43,24.64,-2.59,1.37,0.0,0.0,0.0
1721938591.9719698,2.43,24.64,-2.59,1.37,0.0,0.0,0.0
1721938591.9800081,2.43,24.64,-2.59,1.37,0.0,0.0,0.0
1721938591.98812,2.43,24.64,-2.59,1.37,0.0,0.0,0.0
1721938591.996057,2.43,24.64,-2.59,1.37,0.0,0.0,0.0
1721938592.0041218,2.41,24.66,-2.57,1.37,0.0,0.0,0.0
1721938592.0121763,2.41,24.66,-2.56,1.37,0.0,0.0,0.0
1721938592.0199032,2.41,24.66,-2.54,1.37,0.0,0.0,0.0
1721938592.028701,2.41,24.66,-2.52,1.37,0.0,0.0,0.0
1721938592.0361378,2.41,24.66,-2.52,1.37,0.0,0.0,0.0
1721938592.0441215,2.41,24.66,-2.52,1.37,0.0,0.0,0.0
1721938592.051775,2.41,24.66,-2.54,1.37,0.0,0.0,0.0
1721938592.05974,2.41,24.66,-2.54,1.37,0.0,0.0,0.0
1721938592.0680814,2.39,24.66,-2.52,1.37,0.0,0.0,0.0
1721938592.0760818,2.41,24.68,-2.52,1.37,0.0,0.0,0.0
1721938592.0838795,2.41,24.68,-2.52,1.39,0.0,0.0,0.0
1721938592.0919273,2.41,24.68,-2.52,1.39,0.0,0.0,0.0
1721938592.1000826,2.41,24.68,-2.54,1.39,0.0,0.0,0.0
1721938592.1082907,2.41,24.68,-2.56,1.39,0.0,0.0,0.0
1721938592.1162133,2.39,24.68,-2.54,1.39,0.0,0.0,0.0
1721938592.1242747,2.39,24.68,-2.54,1.39,0.0,0.0,0.0
1721938592.1321633,2.39,24.68,-2.54,1.39,0.0,0.0,0.0
1721938592.1398754,2.41,24.68,-2.56,1.39,0.0,0.0,0.0
1721938592.1480432,2.41,24.68,-2.56,1.39,0.0,0.0,0.0
1721938592.1563482,2.41,24.68,-2.56,1.39,0.0,0.0,0.0
1721938592.1638856,2.41,24.68,-2.56,1.39,0.0,0.0,0.0
1721938592.172102,2.41,24.66,-2.54,1.39,0.0,0.0,0.0
1721938592.1797485,2.39,24.66,-2.52,1.39,0.0,0.0,0.0
1721938592.1876836,2.39,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.1963522,2.41,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.2044406,2.41,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.212199,2.43,24.66,-2.52,1.39,0.0,0.0,0.0
1721938592.2203438,2.43,24.66,-2.52,1.39,0.0,0.0,0.0
1721938592.2277546,2.43,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.236101,2.43,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.243818,2.43,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.2516193,2.43,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.2598217,2.43,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.2679687,2.43,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.2760212,2.43,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.283905,2.43,24.66,-2.5,1.39,0.0,0.0,0.0
1721938592.2919097,2.43,24.66,-2.48,1.39,0.0,0.0,0.0
1721938592.300077,2.43,24.66,-2.45,1.39,0.0,0.0,0.0
1721938592.3079534,2.43,24.66,-2.43,1.39,0.0,0.0,0.0
1721938592.3160145,2.45,24.66,-2.43,1.39,0.0,0.0,0.0
1721938592.324026,2.45,24.66,-2.43,1.39,0.0,0.0,0.0
1721938592.3321505,2.45,24.66,-2.45,1.39,0.0,0.0,0.0
1721938592.339828,2.45,24.66,-2.45,1.37,0.0,0.0,0.0
1721938592.3481057,2.45,24.66,-2.45,1.37,0.0,0.0,0.0
1721938592.3558085,2.45,24.66,-2.45,1.37,0.0,0.0,0.0
1721938592.3644183,2.43,24.64,-2.43,1.37,0.0,0.0,0.0
1721938592.3721306,2.43,24.64,-2.41,1.37,0.0,0.0,0.0
1721938592.3801913,2.43,24.64,-2.39,1.37,0.0,0.0,0.0
1721938592.3882117,2.41,24.64,-2.39,1.37,0.0,0.0,0.0
1721938592.3958662,2.41,24.64,-2.38,1.37,0.0,0.0,0.0
1721938592.4041138,2.41,24.64,-2.36,1.37,0.0,0.0,0.0
1721938592.4119654,2.41,24.64,-2.34,1.37,0.0,0.0,0.0
1721938592.4201794,2.41,24.66,-2.32,1.37,0.0,0.0,0.0
1721938592.4278848,2.43,24.66,-2.3,1.37,0.0,0.0,0.0
1721938592.435872,2.43,24.66,-2.3,1.37,0.0,0.0,0.0
1721938592.444178,2.43,24.68,-2.3,1.39,0.0,0.0,0.0
1721938592.4518964,2.41,24.68,-2.32,1.39,0.0,0.0,0.0
1721938592.459965,2.41,24.68,-2.32,1.39,0.0,0.0,0.0
1721938592.467929,2.41,24.68,-2.32,1.39,0.0,0.0,0.0
1721938592.4760108,2.41,24.66,-2.32,1.39,0.0,0.0,0.0
1721938592.4839911,2.41,24.66,-2.3,1.39,0.0,0.0,0.0
1721938592.491853,2.41,24.66,-2.3,1.39,0.0,0.0,0.0
1721938592.5004158,2.41,24.68,-2.32,1.39,0.0,0.0,0.0
1721938592.508194,2.41,24.68,-2.32,1.39,0.0,0.0,0.0
1721938592.5165179,2.41,24.68,-2.34,1.39,0.0,0.0,0.0
1721938592.5239363,2.41,24.68,-2.32,1.39,0.0,0.0,0.0
1721938592.53271,2.41,24.66,-2.29,1.39,0.0,0.0,0.0
1721938592.5405543,2.41,24.66,-2.27,1.39,0.0,0.0,0.0
